CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SPIDN|LFNR_SE_CD|HOHL_REL_CD|SD_CD|AAGE|NTNLTY_CD|FMNM_ACHM_CD|HS_SHAPE_CD|BRTH_YR|ENTCNY_YR
2023|45110000|HS00000360|SP00000360|1|2|1|54|410|001|G3|1987|
2023|46110000|HS00000361|SP00000361|2|4|2|52|410|001|G2|1973|
2023|11200000|HS00000362|SP00000362|2|1|2|66|410|001|G2|1931|
2023|46110000|HS00000363|SP00000363|1|3|2|27|410|001|G3|1981|2010
2023|11140000|HS00000364|SP00000364|1|2|2|65|410|001|G2|1933|
2023|41110000|HS00000365|SP00000365|1|1|1|50|410|001|G3|1966|
2023|28110000|HS00000366|SP00000366|1|1|2|75|410|002|G3|2002|
2023|26140000|HS00000367|SP00000367|1|1|2|93|410|003|G2|1941|
2023|11110000|HS00000368|SP00000368|1|1|2|37|410|001|G2|2000|
2023|44130000|HS00000369|SP00000369|1|2|1|76|840|002|G2|1956|
2023|26140000|HS00000370|SP00000370|1|1|2|29|410|004|G3|1969|
2023|42110000|HS00000371|SP00000371|1|1|2|93|410|001|G1|1993|
2023|27110000|HS00000372|SP00000372|2|2|2|56|410|004|G3|1965|
2023|27110000|HS00000373|SP00000373|2|2|1|75|410|003|G2|1976|
2023|46110000|HS00000374|SP00000374|1|2|1|78|156|003|G2|1996|
2023|11140000|HS00000375|SP00000375|1|2|2|65|410|002|G2|1962|
2023|43110000|HS00000376|SP00000376|1|1|2|48|410|002|G4|2000|1990
2023|43110000|HS00000377|SP00000377|1|2|1|76|410|002|G1|1963|
2023|27110000|HS00000378|SP00000378|1|1|1|55|410|001|G2|1987|
2023|26110000|HS00000379|SP00000379|1|1|1|69|410|002|G3|1941|
2023|11110000|HS00000380|SP00000380|1|1|1|65|410|004|G2|1932|
2023|46110000|HS00000381|SP00000381|1|2|1|54|410|001|G2|1934|
2023|47110000|HS00000382|SP00000382|1|2|1|28|410|003|G3|1933|
2023|26110000|HS00000383|SP00000383|1|1|1|41|410|003|G3|1996|
2023|11110000|HS00000384|SP00000384|1|4|2|90|410|001|G1|1965|
2023|11170000|HS00000385|SP00000385|1|3|1|59|410|001|G2|1987|
2023|11140000|HS00000386|SP00000386|1|1|2|67|410|003|G2|1996|
2023|45110000|HS00000387|SP00000387|1|2|1|39|410|001|G2|1974|
2023|46110000|HS00000388|SP00000388|1|1|1|72|410|004|G2|1971|
2023|11170000|HS00000389|SP00000389|1|5|1|56|410|001|G1|1981|
2023|43110000|HS00000390|SP00000390|1|1|1|36|410|001|G2|1995|
2023|11200000|HS00000391|SP00000391|1|1|2|30|410|002|G2|1973|
2023|27110000|HS00000392|SP00000392|1|1|1|49|410|002|G3|1992|
2023|41150000|HS00000393|SP00000393|1|1|1|62|410|001|G2|2000|
2023|43110000|HS00000394|SP00000394|1|2|2|41|410|003|G2|1970|
2023|45110000|HS00000395|SP00000395|1|1|2|38|840|002|G3|1999|
2023|11110000|HS00000396|SP00000396|1|1|1|40|410|003|G3|1931|
2023|11200000|HS00000397|SP00000397|1|2|1|42|410|001|G2|1941|
2023|26110000|HS00000398|SP00000398|1|4|1|75|410|001|G4|1934|
2023|26140000|HS00000399|SP00000399|1|3|2|57|410|001|G2|1996|
2023|47110000|HS00000400|SP00000400|1|1|2|55|410|001|G2|1969|
2023|44130000|HS00000401|SP00000401|1|1|1|32|410|004|G2|1942|
2023|26140000|HS00000402|SP00000402|1|1|1|60|410|002|G1|1960|1990
2023|47110000|HS00000403|SP00000403|1|4|2|92|410|002|G2|1981|
2023|41110000|HS00000404|SP00000404|1|3|2|75|410|003|G2|1941|
2023|41110000|HS00000405|SP00000405|1|2|2|53|410|001|G3|1980|2020
2023|28110000|HS00000406|SP00000406|1|4|2|43|410|003|G2|1930|
2023|11170000|HS00000407|SP00000407|1|1|2|46|410|003|G1|1996|
2023|46110000|HS00000408|SP00000408|1|2|1|22|410|004|G2|1951|2000
2023|11110000|HS00000409|SP00000409|1|1|1|22|410|001|G1|2003|
2023|11170000|HS00000410|SP00000410|1|1|2|78|410|001|G3|1935|
2023|11200000|HS00000411|SP00000411|1|1|2|83|410|004|G2|1977|
2023|26110000|HS00000412|SP00000412|1|1|1|92|410|002|G3|2002|
2023|11170000|HS00000413|SP00000413|1|4|1|66|410|001|G2|1941|
2023|11110000|HS00000414|SP00000414|1|1|2|89|410|003|G2|1931|
2023|42110000|HS00000415|SP00000415|1|3|1|51|840|002|G1|1935|
2023|47110000|HS00000416|SP00000416|1|3|2|39|410|004|G2|1967|
2023|11170000|HS00000417|SP00000417|1|2|1|38|410|004|G3|1999|
2023|26140000|HS00000418|SP00000418|1|4|1|37|410|003|G2|1986|
2023|41110000|HS00000419|SP00000419|1|1|2|75|410|001|G1|2001|
2023|46110000|HS00000420|SP00000420|1|1|1|20|410|003|G2|2000|
2023|42110000|HS00000421|SP00000421|1|1|1|90|410|001|G2|1992|
2023|44130000|HS00000422|SP00000422|1|1|1|78|410|004|G2|1961|
2023|41130000|HS00000423|SP00000423|1|4|2|48|410|003|G1|1946|
2023|28110000|HS00000424|SP00000424|1|1|2|72|410|002|G2|1960|
2023|11200000|HS00000425|SP00000425|1|1|1|30|410|004|G2|1988|
2023|45110000|HS00000426|SP00000426|1|1|1|52|410|003|G3|1958|
2023|44130000|HS00000427|SP00000427|1|1|1|28|410|002|G2|1986|
2023|11110000|HS00000428|SP00000428|1|3|1|28|410|001|G1|1969|
2023|43110000|HS00000429|SP00000429|1|1|1|20|410|003|G3|1937|2000
2023|11140000|HS00000430|SP00000430|1|3|2|79|410|002|G3|1993|2020
2023|43110000|HS00000431|SP00000431|1|2|1|75|410|001|G2|1938|
2023|45110000|HS00000432|SP00000432|1|3|1|86|410|001|G3|1983|
2023|11170000|HS00000433|SP00000433|1|1|2|93|410|003|G3|1953|
2023|28110000|HS00000434|SP00000434|1|2|1|92|410|004|G2|1984|
2023|11170000|HS00000435|SP00000435|1|1|2|94|410|002|G2|1991|2010
2023|41130000|HS00000436|SP00000436|1|1|2|21|410|001|G2|1970|
2023|46110000|HS00000437|SP00000437|1|3|2|78|410|003|G2|1975|
2023|11140000|HS00000438|SP00000438|1|2|1|74|410|001|G4|1965|
2023|27110000|HS00000439|SP00000439|1|1|1|32|410|001|G2|1986|
2023|47110000|HS00000440|SP00000440|1|4|1|30|410|003|G2|1930|2020
2023|26140000|HS00000441|SP00000441|1|1|1|93|410|003|G3|1953|
2023|11170000|HS00000442|SP00000442|1|2|2|86|410|001|G2|1940|
2023|41110000|HS00000443|SP00000443|1|5|2|44|410|001|G2|1945|
2023|41110000|HS00000444|SP00000444|1|2|1|25|410|001|G3|1949|
2023|42110000|HS00000445|SP00000445|1|3|1|45|840|003|G2|1993|
2023|26140000|HS00000446|SP00000446|1|2|2|20|840|003|G2|1959|
2023|47110000|HS00000447|SP00000447|1|3|1|71|410|003|G2|1936|
2023|41110000|HS00000448|SP00000448|1|2|2|48|410|001|G3|1996|
2023|26110000|HS00000449|SP00000449|1|2|2|23|410|004|G2|1969|
2023|47110000|HS00000450|SP00000450|1|1|2|93|410|001|G2|1990|
2023|46110000|HS00000451|SP00000451|1|3|1|81|410|004|G2|1944|
2023|41110000|HS00000452|SP00000452|1|1|2|87|410|004|G3|1934|
2023|11110000|HS00000453|SP00000453|1|5|1|94|410|002|G1|2000|2020
2023|41150000|HS00000454|SP00000454|1|1|1|21|410|004|G2|1943|
2023|41130000|HS00000455|SP00000455|1|1|1|78|840|003|G3|1976|1990
2023|11170000|HS00000456|SP00000456|1|4|2|79|410|004|G3|1931|
2023|41150000|HS00000457|SP00000457|1|1|2|78|410|001|G2|2002|
2023|45110000|HS00000458|SP00000458|1|1|1|39|410|001|G2|1989|
2023|11140000|HS00000459|SP00000459|1|3|1|49|156|004|G2|1950|
2023|43110000|HS00000460|SP00000460|1|1|2|89|410|004|G2|1945|
2023|11170000|HS00000461|SP00000461|1|1|2|24|410|003|G2|1998|
2023|43110000|HS00000462|SP00000462|1|1|2|68|840|002|G3|1991|2010
2023|28110000|HS00000463|SP00000463|1|1|1|79|410|002|G1|1978|1990
2023|11110000|HS00000464|SP00000464|1|1|1|79|410|002|G3|2001|
2023|47110000|HS00000465|SP00000465|1|1|1|64|410|002|G1|1945|
2023|11170000|HS00000466|SP00000466|1|1|2|77|410|003|G3|1953|
2023|41150000|HS00000467|SP00000467|1|1|1|88|410|004|G1|1947|
2023|11200000|HS00000468|SP00000468|1|1|1|77|410|002|G1|1968|
2023|46110000|HS00000469|SP00000469|1|2|2|28|410|004|G1|1955|
2023|43110000|HS00000470|SP00000470|1|2|2|38|410|001|G2|1961|
2023|44130000|HS00000471|SP00000471|1|1|1|42|410|004|G2|1951|
2023|28110000|HS00000472|SP00000472|1|1|2|45|410|003|G2|1970|
2023|28110000|HS00000473|SP00000473|1|4|2|47|410|003|G3|1955|
2023|41150000|HS00000474|SP00000474|1|2|1|36|410|002|G2|1955|
2023|44130000|HS00000475|SP00000475|1|1|1|71|410|002|G2|1955|
2023|45110000|HS00000476|SP00000476|1|1|1|28|410|002|G2|1938|
2023|11110000|HS00000477|SP00000477|1|1|1|79|410|004|G3|1977|
2023|42110000|HS00000478|SP00000478|1|3|1|69|410|001|G1|1938|
2023|11140000|HS00000479|SP00000479|1|4|1|92|410|003|G2|2001|
2023|26110000|HS00000480|SP00000480|1|4|2|20|410|004|G1|1967|
2023|45110000|HS00000481|SP00000481|1|1|2|42|410|003|G2|1970|
2023|26110000|HS00000482|SP00000482|1|1|2|87|410|003|G2|1938|
2023|44130000|HS00000483|SP00000483|1|1|1|57|410|003|G1|2000|
2023|28110000|HS00000484|SP00000484|1|1|2|62|410|003|G1|1987|
2023|11200000|HS00000485|SP00000485|1|1|2|22|410|003|G3|1968|
2023|26140000|HS00000486|SP00000486|1|2|2|77|410|004|G1|1942|
2023|41130000|HS00000487|SP00000487|1|1|2|38|156|003|G2|1969|
2023|44130000|HS00000488|SP00000488|2|4|1|92|410|004|G2|1956|
2023|41150000|HS00000489|SP00000489|1|1|2|48|410|003|G3|1990|
2023|46110000|HS00000490|SP00000490|1|1|2|34|410|004|G2|1933|
2023|45110000|HS00000491|SP00000491|1|4|2|64|410|004|G1|1945|
2023|43110000|HS00000492|SP00000492|1|3|1|55|410|001|G3|2000|
2023|41150000|HS00000493|SP00000493|1|1|2|55|410|004|G2|1951|
2023|26110000|HS00000494|SP00000494|1|2|2|91|410|003|G2|1994|
2023|28110000|HS00000495|SP00000495|1|1|2|47|410|002|G2|1962|
2023|11170000|HS00000496|SP00000496|1|1|1|49|410|004|G2|1950|
2023|27110000|HS00000497|SP00000497|1|1|1|66|410|001|G2|1934|
2023|46110000|HS00000498|SP00000498|1|1|2|32|410|003|G2|1998|
2023|28110000|HS00000499|SP00000499|1|2|2|82|410|003|G1|1982|
2023|11140000|HS00000500|SP00000500|1|1|1|37|410|004|G2|1952|
2023|42110000|HS00000501|SP00000501|1|2|2|38|410|003|G4|1984|2020
2023|47110000|HS00000502|SP00000502|1|3|2|20|410|003|G2|1950|
2023|45110000|HS00000503|SP00000503|1|1|1|45|840|003|G4|1990|
2023|26110000|HS00000504|SP00000504|1|1|1|63|410|003|G1|1991|
2023|28110000|HS00000505|SP00000505|1|1|2|72|410|004|G3|1963|
2023|41130000|HS00000506|SP00000506|1|3|2|87|410|004|G3|1952|
2023|26110000|HS00000507|SP00000507|1|2|2|78|410|001|G2|1988|
2023|26110000|HS00000508|SP00000508|1|3|2|44|410|003|G1|1938|
2023|26110000|HS00000509|SP00000509|1|1|1|81|410|002|G2|1938|
2023|47110000|HS00000510|SP00000510|1|1|1|34|410|001|G1|1997|
2023|43110000|HS00000511|SP00000511|1|2|2|35|410|004|G2|1981|
2023|45110000|HS00000512|SP00000512|1|1|2|46|410|004|G4|1962|
2023|44130000|HS00000513|SP00000513|1|3|1|60|410|004|G2|1967|
2023|47110000|HS00000514|SP00000514|1|1|2|35|840|002|G1|1984|
2023|11140000|HS00000515|SP00000515|1|1|1|87|410|002|G2|1964|
2023|45110000|HS00000516|SP00000516|1|2|1|40|410|004|G2|1931|
2023|11140000|HS00000517|SP00000517|1|1|1|49|410|001|G2|1980|
2023|41110000|HS00000518|SP00000518|1|2|1|65|410|001|G2|1987|
2023|41150000|HS00000519|SP00000519|1|1|2|52|410|002|G3|1948|
2023|27110000|HS00000520|SP00000520|1|4|2|50|410|003|G1|1961|
2023|11170000|HS00000521|SP00000521|1|3|1|93|410|002|G2|1952|
2023|11200000|HS00000522|SP00000522|1|4|2|52|840|001|G2|1955|
2023|45110000|HS00000523|SP00000523|1|2|2|28|410|003|G1|1946|
2023|26140000|HS00000524|SP00000524|1|2|2|74|410|004|G2|1949|
2023|26140000|HS00000525|SP00000525|1|2|1|72|410|002|G2|1958|
2023|46110000|HS00000526|SP00000526|1|1|2|36|410|002|G2|1969|
2023|11170000|HS00000527|SP00000527|1|1|1|83|410|002|G3|1969|
2023|46110000|HS00000528|SP00000528|1|2|1|49|410|002|G2|1984|
2023|46110000|HS00000529|SP00000529|1|1|2|31|410|003|G2|1970|
2023|41150000|HS00000530|SP00000530|1|1|1|32|410|002|G4|1958|
2023|11170000|HS00000531|SP00000531|1|4|1|73|410|003|G3|1950|
2023|11170000|HS00000532|SP00000532|1|1|2|36|156|001|G1|1946|
2023|26110000|HS00000533|SP00000533|1|2|2|55|410|003|G3|1975|
2023|41130000|HS00000534|SP00000534|1|2|1|75|410|001|G3|1949|
2023|11170000|HS00000535|SP00000535|1|1|1|83|410|002|G1|1971|
2023|28110000|HS00000536|SP00000536|1|4|1|56|410|004|G2|1977|
2023|11140000|HS00000537|SP00000537|1|1|2|88|410|002|G1|1991|
2023|41130000|HS00000538|SP00000538|1|4|2|42|410|003|G2|1984|
2023|11110000|HS00000539|SP00000539|1|3|2|85|410|002|G3|1953|
2023|43110000|HS00000540|SP00000540|1|1|1|38|840|004|G2|1987|
2023|11110000|HS00000541|SP00000541|1|1|1|24|410|004|G2|1998|
2023|11200000|HS00000542|SP00000542|1|1|1|74|410|004|G2|1983|1990
2023|11170000|HS00000543|SP00000543|1|1|1|76|410|002|G2|1929|
2023|45110000|HS00000544|SP00000544|2|1|2|89|410|002|G3|1992|
2023|11110000|HS00000545|SP00000545|1|5|1|89|410|003|G2|1993|
2023|28110000|HS00000546|SP00000546|1|1|2|27|410|004|G2|1973|
2023|41150000|HS00000547|SP00000547|1|3|2|66|410|003|G2|1975|
2023|41110000|HS00000548|SP00000548|1|1|1|72|410|003|G2|1934|
2023|42110000|HS00000549|SP00000549|1|5|2|65|410|004|G2|1986|
2023|44130000|HS00000550|SP00000550|2|1|2|21|410|004|G2|1972|
2023|27110000|HS00000551|SP00000551|1|1|1|23|410|002|G2|1982|
2023|45110000|HS00000552|SP00000552|1|2|1|70|410|001|G2|1985|
2023|26140000|HS00000553|SP00000553|1|1|1|84|410|002|G2|1979|
2023|47110000|HS00000554|SP00000554|1|3|1|33|410|003|G2|1984|
2023|41110000|HS00000555|SP00000555|1|1|2|23|410|004|G2|1950|
2023|43110000|HS00000556|SP00000556|1|2|2|50|410|002|G3|1944|
2023|45110000|HS00000557|SP00000557|1|2|1|43|410|001|G2|1990|2010
2023|44130000|HS00000558|SP00000558|1|2|2|93|410|002|G1|1966|
2023|45110000|HS00000559|SP00000559|1|1|2|89|410|003|G4|1984|2010
2023|41130000|HS00000560|SP00000560|1|1|1|61|410|001|G1|1938|
2023|11110000|HS00000561|SP00000561|1|1|2|91|410|002|G3|1996|
2023|41110000|HS00000562|SP00000562|1|1|1|37|410|002|G2|1973|
2023|11200000|HS00000563|SP00000563|1|1|1|94|410|004|G3|1979|
2023|46110000|HS00000564|SP00000564|1|4|1|53|410|003|G2|1976|
2023|26110000|HS00000565|SP00000565|1|2|2|55|410|003|G3|1933|
2023|11200000|HS00000566|SP00000566|1|2|2|23|410|003|G2|1963|
2023|26110000|HS00000567|SP00000567|1|1|1|33|410|001|G2|1975|
2023|41150000|HS00000568|SP00000568|1|1|1|34|410|002|G2|1943|
2023|41130000|HS00000569|SP00000569|1|2|1|56|410|004|G1|1945|
2023|47110000|HS00000570|SP00000570|1|1|2|34|840|003|G2|1993|
2023|28110000|HS00000571|SP00000571|1|1|2|27|410|003|G4|1969|2020
2023|26110000|HS00000572|SP00000572|1|1|1|65|410|004|G2|1973|
2023|11110000|HS00000573|SP00000573|1|2|2|85|410|003|G3|1970|
2023|11110000|HS00000574|SP00000574|1|5|2|25|840|003|G2|1977|
2023|27110000|HS00000575|SP00000575|1|1|2|62|410|001|G2|1942|2010
2023|46110000|HS00000576|SP00000576|1|1|2|92|410|001|G4|1929|
2023|41110000|HS00000577|SP00000577|1|1|2|50|410|001|G1|2001|
2023|46110000|HS00000578|SP00000578|1|1|2|33|410|002|G2|1939|
2023|11140000|HS00000579|SP00000579|1|3|1|25|410|003|G2|1939|
2023|11140000|HS00000580|SP00000580|1|1|1|90|410|004|G1|1976|
2023|45110000|HS00000581|SP00000581|1|2|2|50|410|002|G2|1967|
2023|11140000|HS00000582|SP00000582|1|1|1|27|410|003|G2|1996|
2023|11110000|HS00000583|SP00000583|1|1|2|84|410|004|G1|1977|
2023|27110000|HS00000584|SP00000584|1|4|2|80|410|003|G3|1986|2010
2023|46110000|HS00000585|SP00000585|1|1|1|72|156|002|G2|1935|
2023|42110000|HS00000586|SP00000586|1|3|2|26|410|002|G1|1995|2000
2023|11140000|HS00000587|SP00000587|1|1|1|26|410|003|G2|1978|
2023|45110000|HS00000588|SP00000588|1|4|2|36|410|002|G1|1967|
2023|45110000|HS00000589|SP00000589|1|1|2|31|410|001|G3|1930|
2023|44130000|HS00000590|SP00000590|1|1|1|59|410|003|G2|1942|
2023|46110000|HS00000591|SP00000591|1|3|2|49|410|003|G1|1933|
2023|26110000|HS00000592|SP00000592|1|1|1|77|410|002|G2|1980|
2023|47110000|HS00000593|SP00000593|1|1|1|27|410|001|G2|1983|
2023|26140000|HS00000594|SP00000594|1|5|2|74|410|004|G2|1961|
2023|44130000|HS00000595|SP00000595|1|2|2|90|410|002|G1|1978|
2023|41130000|HS00000596|SP00000596|1|2|1|29|410|003|G1|2002|
2023|44130000|HS00000597|SP00000597|1|2|1|68|410|001|G2|1943|
2023|41150000|HS00000598|SP00000598|1|3|1|58|410|002|G2|1996|
2023|41150000|HS00000599|SP00000599|1|4|1|27|410|003|G2|1989|
2023|41150000|HS00000600|SP00000600|1|2|2|41|410|001|G2|1933|
2023|44130000|HS00000601|SP00000601|1|1|1|79|410|002|G2|1949|2010
2023|43110000|HS00000602|SP00000602|1|1|2|85|410|003|G2|1955|
2023|11170000|HS00000603|SP00000603|1|2|2|47|410|004|G1|1994|
2023|45110000|HS00000604|SP00000604|1|3|2|27|410|002|G2|1985|
2023|41130000|HS00000605|SP00000605|1|1|1|38|410|001|G2|1988|
2023|26140000|HS00000606|SP00000606|1|1|2|83|410|001|G2|1955|
2023|41110000|HS00000607|SP00000607|2|1|1|62|410|003|G2|1966|
2023|47110000|HS00000608|SP00000608|1|2|1|52|410|003|G2|1976|
2023|45110000|HS00000609|SP00000609|1|3|1|21|410|003|G2|1948|
2023|45110000|HS00000610|SP00000610|1|1|2|78|410|002|G1|1945|
2023|28110000|HS00000611|SP00000611|1|2|2|54|410|001|G2|1948|
2023|44130000|HS00000612|SP00000612|1|3|2|60|410|001|G2|1996|
2023|27110000|HS00000613|SP00000613|1|4|2|83|410|001|G1|1958|
2023|42110000|HS00000614|SP00000614|1|1|2|62|410|002|G2|1988|
2023|41150000|HS00000615|SP00000615|1|4|1|89|410|002|G3|1983|
2023|26110000|HS00000616|SP00000616|1|2|1|61|410|001|G4|1930|
2023|26110000|HS00000617|SP00000617|1|3|2|45|410|003|G2|1972|
2023|11140000|HS00000618|SP00000618|1|1|2|89|410|002|G2|1944|
2023|11170000|HS00000619|SP00000619|1|2|1|68|410|004|G2|1985|
2023|28110000|HS00000620|SP00000620|1|2|2|77|410|002|G3|1931|
2023|41110000|HS00000621|SP00000621|1|1|1|37|410|001|G2|1983|
2023|11170000|HS00000622|SP00000622|1|1|2|70|410|003|G2|1990|2000
2023|28110000|HS00000623|SP00000623|1|2|2|62|410|003|G2|1979|
2023|41150000|HS00000624|SP00000624|1|2|2|27|840|004|G1|1990|
2023|11200000|HS00000625|SP00000625|1|1|2|39|410|003|G2|1959|
2023|26140000|HS00000626|SP00000626|1|1|2|88|410|002|G2|1993|
2023|27110000|HS00000627|SP00000627|1|1|1|62|410|003|G2|1988|
2023|41110000|HS00000628|SP00000628|1|4|2|78|410|004|G2|1951|
2023|27110000|HS00000629|SP00000629|1|5|2|32|410|003|G2|2000|
2023|43110000|HS00000630|SP00000630|1|1|2|36|410|004|G2|1970|
2023|26140000|HS00000631|SP00000631|1|1|1|90|410|004|G2|1952|
2023|28110000|HS00000632|SP00000632|2|1|1|51|410|004|G1|1970|
2023|27110000|HS00000633|SP00000633|1|1|2|86|840|003|G3|2002|
2023|11200000|HS00000634|SP00000634|1|4|1|80|410|002|G3|1992|
2023|42110000|HS00000635|SP00000635|1|2|2|45|410|004|G3|1931|
2023|26110000|HS00000636|SP00000636|1|1|1|91|410|004|G2|1946|
2023|26140000|HS00000637|SP00000637|1|1|2|78|410|002|G2|1977|
2023|44130000|HS00000638|SP00000638|1|1|2|29|410|001|G2|1938|
2023|47110000|HS00000639|SP00000639|1|3|1|27|410|004|G2|2003|
2023|42110000|HS00000640|SP00000640|1|2|2|29|410|001|G1|2000|
2023|46110000|HS00000641|SP00000641|1|2|2|75|410|004|G2|1937|
2023|45110000|HS00000642|SP00000642|1|1|2|30|410|001|G2|1953|
2023|41110000|HS00000643|SP00000643|1|4|2|41|410|004|G1|1959|
2023|44130000|HS00000644|SP00000644|1|1|2|52|410|003|G3|1978|
2023|26140000|HS00000645|SP00000645|1|3|1|30|410|002|G1|1942|
2023|28110000|HS00000646|SP00000646|1|4|1|44|410|001|G2|1958|
2023|41130000|HS00000647|SP00000647|2|1|1|70|410|004|G3|1971|
2023|47110000|HS00000648|SP00000648|1|4|2|92|410|001|G2|1975|
2023|45110000|HS00000649|SP00000649|1|1|2|55|410|001|G1|1977|
2023|41110000|HS00000650|SP00000650|1|2|2|76|410|004|G2|1960|
2023|42110000|HS00000651|SP00000651|1|1|1|59|410|003|G3|1954|
2023|11200000|HS00000652|SP00000652|1|1|2|54|410|001|G3|1943|
2023|44130000|HS00000653|SP00000653|1|1|2|59|410|002|G2|1973|
2023|41130000|HS00000654|SP00000654|1|1|1|91|410|003|G1|1984|
2023|41130000|HS00000655|SP00000655|1|1|1|24|410|003|G2|1962|
2023|44130000|HS00000656|SP00000656|1|1|1|58|410|002|G2|1960|
2023|41150000|HS00000657|SP00000657|1|2|2|23|410|002|G3|1983|
2023|11140000|HS00000658|SP00000658|1|1|2|85|410|001|G2|1998|
2023|26110000|HS00000659|SP00000659|1|1|1|65|410|001|G3|1979|
2023|11200000|HS00000660|SP00000660|1|5|1|23|410|004|G4|1998|
2023|43110000|HS00000661|SP00000661|1|4|2|66|410|001|G2|1997|
2023|11110000|HS00000662|SP00000662|1|1|1|52|410|004|G3|1931|
2023|11200000|HS00000663|SP00000663|1|1|2|23|410|001|G2|1945|
2023|41150000|HS00000664|SP00000664|1|2|1|93|410|004|G1|2001|
2023|42110000|HS00000665|SP00000665|1|3|1|48|410|002|G3|1977|
2023|41110000|HS00000666|SP00000666|1|1|1|21|410|004|G2|1984|
2023|45110000|HS00000667|SP00000667|1|3|2|65|410|004|G4|1930|
2023|46110000|HS00000668|SP00000668|1|1|1|48|410|002|G2|1971|
2023|11170000|HS00000669|SP00000669|1|1|2|69|410|003|G2|1984|
2023|47110000|HS00000670|SP00000670|1|3|1|32|410|002|G3|1956|
2023|41150000|HS00000671|SP00000671|1|2|1|82|410|004|G1|1968|2000
2023|41150000|HS00000672|SP00000672|1|3|1|51|410|004|G2|1989|
2023|11140000|HS00000673|SP00000673|1|1|1|51|840|004|G2|1981|
2023|41150000|HS00000674|SP00000674|1|1|1|80|410|003|G1|1994|
2023|43110000|HS00000675|SP00000675|1|1|2|61|410|002|G1|1951|
2023|41130000|HS00000676|SP00000676|1|1|1|20|410|001|G3|1931|
2023|11140000|HS00000677|SP00000677|1|1|2|63|410|003|G1|1943|
2023|41110000|HS00000678|SP00000678|1|2|1|68|410|001|G2|1975|
2023|46110000|HS00000679|SP00000679|1|2|1|43|410|003|G2|1967|
2023|43110000|HS00000680|SP00000680|1|2|2|33|410|004|G2|1999|
2023|11170000|HS00000681|SP00000681|1|1|2|24|410|001|G2|1976|
2023|47110000|HS00000682|SP00000682|1|1|1|83|410|004|G1|2001|
2023|47110000|HS00000683|SP00000683|1|2|1|20|410|003|G3|1948|
2023|11170000|HS00000684|SP00000684|1|1|2|63|410|001|G1|1935|
2023|44130000|HS00000685|SP00000685|1|4|1|82|410|003|G2|1989|
2023|27110000|HS00000686|SP00000686|1|1|1|46|410|001|G3|1953|
2023|41150000|HS00000687|SP00000687|1|2|2|35|410|003|G2|1959|
2023|28110000|HS00000688|SP00000688|1|4|2|73|410|003|G2|1972|
2023|44130000|HS00000689|SP00000689|1|2|1|67|410|003|G4|1948|
2023|47110000|HS00000690|SP00000690|1|2|1|21|410|002|G1|1953|
2023|44130000|HS00000691|SP00000691|1|2|1|63|410|001|G1|1983|
2023|46110000|HS00000692|SP00000692|1|1|1|20|410|002|G2|1944|
2023|47110000|HS00000693|SP00000693|1|2|2|49|410|004|G3|1954|
2023|11140000|HS00000694|SP00000694|1|4|2|42|410|004|G3|1980|
2023|26110000|HS00000695|SP00000695|1|5|1|82|410|001|G3|1948|
2023|43110000|HS00000696|SP00000696|1|1|1|93|410|002|G4|1955|
2023|41150000|HS00000697|SP00000697|1|1|1|72|410|004|G1|1995|
2023|11110000|HS00000698|SP00000698|1|3|1|75|410|002|G2|1991|
2023|11140000|HS00000699|SP00000699|1|2|2|21|410|001|G1|1979|
2023|41110000|HS00000700|SP00000700|1|1|1|24|410|004|G3|2000|
2023|41150000|HS00000701|SP00000701|1|1|2|78|410|002|G3|1973|
2023|11170000|HS00000702|SP00000702|1|1|2|52|410|003|G2|1969|
2023|11170000|HS00000703|SP00000703|1|1|2|58|410|002|G3|1945|
2023|11170000|HS00000704|SP00000704|1|1|1|71|410|003|G2|1991|
2023|41130000|HS00000705|SP00000705|1|1|2|46|410|002|G1|1961|
2023|11110000|HS00000706|SP00000706|1|1|2|71|410|003|G2|1954|2000
2023|41130000|HS00000707|SP00000707|1|4|1|74|410|002|G4|1970|
2023|41110000|HS00000708|SP00000708|1|1|1|38|410|003|G2|1935|
2023|28110000|HS00000709|SP00000709|1|1|1|71|410|001|G1|1980|
2023|42110000|HS00000710|SP00000710|2|1|2|32|410|001|G4|1973|
2023|41110000|HS00000711|SP00000711|1|1|2|43|410|003|G2|2003|
2023|43110000|HS00000712|SP00000712|1|5|1|78|410|001|G2|1973|
2023|43110000|HS00000713|SP00000713|1|4|1|93|410|004|G2|2002|
2023|46110000|HS00000714|SP00000714|1|1|1|24|410|004|G2|1930|
2023|44130000|HS00000715|SP00000715|1|1|1|68|410|002|G2|1985|
2023|41110000|HS00000716|SP00000716|1|1|2|62|410|002|G1|1943|2010
2023|41110000|HS00000717|SP00000717|1|1|2|65|410|003|G3|1995|
2023|26110000|HS00000718|SP00000718|1|1|1|79|410|001|G2|1983|
2023|41150000|HS00000719|SP00000719|1|1|2|25|410|004|G2|1995|
2023|11170000|HS00000720|SP00000720|1|1|2|75|410|001|G3|1976|
