CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SD_CD|AAGE|HS_SHAPE_CD|HS_SE_CD|MBHS_CNT|LVQT_KIND_CD|DTHS_TYPE_CD|LVQT_SN|HH_FMTN_CD|HH_HS_TYPE_CD|MCLTR_HS_YN
2023|46110000|HS00001380|1|50|G2|1|6|1|3|LV00001380|4|01|N
2023|27110000|HS00001381|2|53|G3|2|6|3|3|LV00001381|6|01|N
2023|43110000|HS00001382|2|71|G2|2|3|1|2|LV00001382|3|05|N
2023|26140000|HS00001383|1|87|G2|4|6|2|3|LV00001383|2|02|N
2023|11170000|HS00001384|2|75|G2|3|5|2|2|LV00001384|2|03|N
2023|26110000|HS00001385|1|56|G2|1|5|3|2|LV00001385|1|02|N
2023|45110000|HS00001386|1|42|G1|4|3|1|3|LV00001386|5|01|N
2023|41110000|HS00001387|1|33|G2|1|1|2|2|LV00001387|6|01|N
2023|45110000|HS00001388|1|29|G2|3|4|2|1|LV00001388|4|04|N
2023|26140000|HS00001389|2|76|G1|2|5|2|2|LV00001389|4|04|Y
2023|28110000|HS00001390|2|75|G3|1|1|2|2|LV00001390|1|02|N
2023|11140000|HS00001391|1|46|G2|1|1|1|2|LV00001391|1|01|N
2023|44130000|HS00001392|2|90|G2|4|5|3|2|LV00001392|3|03|N
2023|26140000|HS00001393|2|92|G2|4|4|2|2|LV00001393|4|01|N
2023|11140000|HS00001394|1|66|G2|3|4|3|1|LV00001394|3|02|Y
2023|11200000|HS00001395|2|39|G2|4|5|4|2|LV00001395|6|04|N
2023|42110000|HS00001396|2|57|G1|4|5|2|1|LV00001396|2|01|N
2023|44130000|HS00001397|1|81|G3|2|3|1|2|LV00001397|6|04|N
2023|47110000|HS00001398|1|58|G2|4|4|2|3|LV00001398|2|05|N
2023|26110000|HS00001399|2|57|G2|3|3|2|1|LV00001399|2|01|N
2023|41150000|HS00001400|1|59|G2|1|2|1|1|LV00001400|2|04|N
2023|28110000|HS00001401|1|83|G2|3|5|2|3|LV00001401|5|04|N
2023|43110000|HS00001402|1|50|G3|1|3|2|2|LV00001402|2|03|N
2023|42110000|HS00001403|1|33|G2|3|6|4|2|LV00001403|3|02|N
2023|11140000|HS00001404|2|58|G3|2|3|3|2|LV00001404|1|05|N
2023|11170000|HS00001405|1|67|G2|1|2|2|2|LV00001405|3|02|N
2023|41150000|HS00001406|1|90|G3|3|5|3|1|LV00001406|2|02|N
2023|41130000|HS00001407|2|28|G3|2|1|2|3|LV00001407|5|01|N
2023|46110000|HS00001408|2|90|G4|2|6|3|1|LV00001408|5|05|N
2023|45110000|HS00001409|2|80|G3|1|4|2|3|LV00001409|2|02|N
2023|11110000|HS00001410|2|73|G2|1|3|2|3|LV00001410|6|01|N
2023|41130000|HS00001411|1|37|G2|4|2|2|1|LV00001411|3|01|N
2023|27110000|HS00001412|2|35|G1|3|2|3|3|LV00001412|6|02|N
2023|41110000|HS00001413|1|52|G2|2|2|3|2|LV00001413|2|04|N
2023|11140000|HS00001414|1|33|G2|3|5|5|9|LV00001414|6|04|N
2023|45110000|HS00001415|1|69|G1|3|2|3|3|LV00001415|1|05|N
2023|11170000|HS00001416|2|76|G2|1|1|2|2|LV00001416|3|04|N
2023|47110000|HS00001417|2|55|G1|4|2|2|2|LV00001417|3|01|N
2023|46110000|HS00001418|1|71|G2|3|4|2|2|LV00001418|2|05|Y
2023|44130000|HS00001419|1|78|G2|2|3|2|3|LV00001419|6|02|N
2023|11140000|HS00001420|2|88|G3|2|3|2|2|LV00001420|2|05|N
2023|27110000|HS00001421|2|71|G2|1|6|1|3|LV00001421|3|02|N
2023|11110000|HS00001422|2|37|G1|2|3|2|1|LV00001422|1|01|N
2023|41150000|HS00001423|2|29|G2|2|5|3|9|LV00001423|5|02|N
2023|45110000|HS00001424|1|90|G2|1|1|2|2|LV00001424|2|03|N
2023|41110000|HS00001425|1|78|G1|3|4|2|1|LV00001425|2|05|N
2023|11110000|HS00001426|2|83|G2|2|1|2|1|LV00001426|6|03|N
2023|26140000|HS00001427|2|51|G3|2|1|2|9|LV00001427|6|01|N
2023|11170000|HS00001428|1|31|G2|3|5|2|3|LV00001428|1|01|N
2023|28110000|HS00001429|2|64|G2|1|5|2|2|LV00001429|4|04|N
2023|27110000|HS00001430|1|67|G2|1|4|2|9|LV00001430|5|01|N
2023|45110000|HS00001431|2|36|G2|1|3|2|1|LV00001431|6|03|N
2023|11200000|HS00001432|2|55|G2|3|2|2|1|LV00001432|2|05|N
2023|26140000|HS00001433|2|51|G4|3|5|3|1|LV00001433|2|05|N
2023|26110000|HS00001434|1|39|G1|1|2|3|2|LV00001434|2|04|N
2023|46110000|HS00001435|1|81|G2|3|3|2|2|LV00001435|4|02|N
2023|26140000|HS00001436|2|56|G4|4|6|1|1|LV00001436|4|03|N
2023|47110000|HS00001437|2|89|G1|1|5|2|1|LV00001437|2|01|N
2023|42110000|HS00001438|1|20|G4|1|6|2|2|LV00001438|1|04|N
2023|26140000|HS00001439|1|90|G2|4|2|2|1|LV00001439|1|01|N
2023|41150000|HS00001440|2|69|G2|2|1|2|2|LV00001440|2|01|N
2023|11170000|HS00001441|2|72|G2|2|5|4|2|LV00001441|4|04|N
2023|46110000|HS00001442|2|41|G3|3|4|1|1|LV00001442|2|03|N
2023|47110000|HS00001443|1|25|G3|1|5|2|1|LV00001443|5|03|N
2023|26110000|HS00001444|1|37|G1|2|6|2|2|LV00001444|4|03|N
2023|11170000|HS00001445|1|53|G2|2|3|2|3|LV00001445|2|03|N
2023|28110000|HS00001446|1|45|G1|4|1|3|2|LV00001446|6|03|N
2023|44130000|HS00001447|1|34|G2|3|6|2|2|LV00001447|5|01|N
2023|41150000|HS00001448|1|20|G2|2|2|2|9|LV00001448|6|03|N
2023|11110000|HS00001449|1|72|G2|3|1|2|3|LV00001449|5|01|N
2023|11110000|HS00001450|2|70|G2|2|4|2|2|LV00001450|4|01|N
2023|26110000|HS00001451|1|32|G2|2|1|2|3|LV00001451|3|03|N
2023|43110000|HS00001452|2|78|G1|3|1|1|2|LV00001452|4|04|N
2023|26110000|HS00001453|1|93|G2|2|5|2|2|LV00001453|5|01|N
2023|46110000|HS00001454|2|94|G1|3|1|2|2|LV00001454|6|02|N
2023|26140000|HS00001455|2|34|G2|2|4|1|2|LV00001455|4|05|N
2023|46110000|HS00001456|2|52|G3|3|3|2|3|LV00001456|5|04|N
2023|46110000|HS00001457|2|23|G2|2|1|1|1|LV00001457|6|05|N
2023|43110000|HS00001458|1|20|G3|4|6|2|2|LV00001458|4|04|N
2023|11170000|HS00001459|1|83|G2|2|1|2|1|LV00001459|5|01|N
2023|11140000|HS00001460|1|92|G2|1|4|2|3|LV00001460|2|02|N
2023|11170000|HS00001461|2|35|G1|2|1|4|1|LV00001461|6|03|N
2023|41150000|HS00001462|1|54|G1|1|4|4|2|LV00001462|6|04|N
2023|42110000|HS00001463|2|21|G2|2|2|3|3|LV00001463|3|01|N
2023|47110000|HS00001464|2|81|G2|4|6|2|1|LV00001464|6|05|N
2023|47110000|HS00001465|1|61|G2|1|3|2|1|LV00001465|5|05|N
2023|26140000|HS00001466|2|41|G2|1|1|2|2|LV00001466|2|01|N
2023|27110000|HS00001467|2|92|G3|2|1|4|2|LV00001467|6|03|N
2023|44130000|HS00001468|2|30|G2|2|4|4|1|LV00001468|4|01|N
2023|44130000|HS00001469|1|40|G1|1|4|2|1|LV00001469|1|02|N
2023|26140000|HS00001470|1|76|G2|3|2|2|1|LV00001470|1|05|N
2023|11110000|HS00001471|2|50|G2|3|4|1|1|LV00001471|4|04|N
2023|11140000|HS00001472|1|72|G4|3|5|1|3|LV00001472|4|02|N
2023|45110000|HS00001473|2|37|G1|2|5|2|2|LV00001473|6|01|N
2023|26140000|HS00001474|2|69|G2|4|5|2|2|LV00001474|4|05|N
2023|43110000|HS00001475|1|61|G2|3|6|2|1|LV00001475|3|02|N
2023|44130000|HS00001476|1|23|G3|4|2|3|9|LV00001476|2|04|N
2023|46110000|HS00001477|2|44|G1|1|1|3|3|LV00001477|4|02|N
2023|41110000|HS00001478|2|42|G3|3|1|3|2|LV00001478|2|04|N
2023|41150000|HS00001479|1|64|G2|2|1|2|3|LV00001479|5|02|N
2023|11200000|HS00001480|2|52|G2|1|2|2|2|LV00001480|1|04|N
2023|47110000|HS00001481|2|55|G3|1|1|2|1|LV00001481|5|01|N
2023|46110000|HS00001482|2|32|G2|1|6|2|2|LV00001482|2|04|N
2023|27110000|HS00001483|1|89|G1|1|3|5|2|LV00001483|2|05|N
2023|27110000|HS00001484|2|76|G2|2|2|2|2|LV00001484|6|03|N
2023|43110000|HS00001485|2|70|G2|4|4|1|2|LV00001485|3|03|N
2023|28110000|HS00001486|1|40|G2|2|3|2|3|LV00001486|5|04|N
2023|43110000|HS00001487|2|71|G2|1|1|2|3|LV00001487|3|05|N
2023|11140000|HS00001488|1|37|G2|3|6|2|3|LV00001488|6|05|N
2023|26110000|HS00001489|1|56|G3|1|5|2|2|LV00001489|1|01|N
2023|44130000|HS00001490|1|40|G2|4|5|2|2|LV00001490|3|02|N
2023|46110000|HS00001491|2|42|G2|2|6|2|2|LV00001491|1|05|N
2023|11110000|HS00001492|2|68|G1|1|6|2|2|LV00001492|4|05|N
2023|44130000|HS00001493|1|43|G3|2|2|1|3|LV00001493|5|04|N
2023|11140000|HS00001494|2|74|G1|4|5|3|1|LV00001494|3|01|N
2023|45110000|HS00001495|2|57|G2|4|1|2|3|LV00001495|6|04|N
2023|26110000|HS00001496|2|93|G2|2|3|1|1|LV00001496|5|05|N
2023|27110000|HS00001497|2|34|G3|4|5|1|1|LV00001497|6|05|N
2023|43110000|HS00001498|2|90|G1|1|5|1|1|LV00001498|6|04|N
2023|45110000|HS00001499|1|29|G2|2|5|1|3|LV00001499|6|03|N
2023|28110000|HS00001500|1|61|G1|2|5|2|1|LV00001500|3|05|N
2023|26140000|HS00001501|1|47|G3|1|1|4|2|LV00001501|6|04|N
2023|47110000|HS00001502|2|76|G2|2|4|1|2|LV00001502|4|03|N
2023|47110000|HS00001503|1|29|G2|2|4|2|2|LV00001503|1|05|N
2023|41110000|HS00001504|1|39|G1|3|1|3|2|LV00001504|1|01|N
2023|11110000|HS00001505|2|37|G2|2|2|2|9|LV00001505|3|01|N
2023|47110000|HS00001506|1|89|G2|1|3|2|2|LV00001506|4|05|N
2023|41150000|HS00001507|2|60|G2|2|4|2|2|LV00001507|1|01|N
2023|41130000|HS00001508|1|32|G4|4|6|1|1|LV00001508|4|05|N
2023|11140000|HS00001509|1|79|G1|1|5|2|2|LV00001509|5|05|N
2023|47110000|HS00001510|2|41|G2|4|6|4|3|LV00001510|5|02|N
2023|43110000|HS00001511|1|36|G1|1|2|2|1|LV00001511|6|05|N
2023|11200000|HS00001512|1|57|G2|1|3|2|9|LV00001512|3|03|N
2023|27110000|HS00001513|2|79|G2|1|2|4|1|LV00001513|1|03|N
2023|26140000|HS00001514|1|82|G2|2|6|2|3|LV00001514|6|05|N
2023|45110000|HS00001515|1|21|G2|2|4|1|2|LV00001515|4|04|N
2023|41110000|HS00001516|2|87|G4|4|4|4|9|LV00001516|4|05|N
2023|45110000|HS00001517|1|94|G3|3|4|2|2|LV00001517|4|05|N
2023|42110000|HS00001518|1|44|G4|3|2|3|2|LV00001518|3|04|N
2023|27110000|HS00001519|2|58|G1|4|6|1|1|LV00001519|1|03|N
2023|27110000|HS00001520|1|48|G4|1|4|2|2|LV00001520|4|01|N
2023|44130000|HS00001521|1|55|G2|1|4|4|3|LV00001521|6|01|N
2023|41110000|HS00001522|2|68|G1|4|5|2|1|LV00001522|1|02|Y
2023|42110000|HS00001523|2|68|G2|4|5|3|3|LV00001523|3|03|N
2023|11170000|HS00001524|2|55|G2|1|3|3|2|LV00001524|6|01|N
2023|28110000|HS00001525|1|55|G3|1|5|2|2|LV00001525|3|02|N
2023|41130000|HS00001526|2|56|G1|2|5|3|2|LV00001526|1|04|N
2023|26140000|HS00001527|2|50|G2|1|4|4|1|LV00001527|6|01|N
2023|45110000|HS00001528|2|29|G2|3|1|3|2|LV00001528|1|02|N
2023|11200000|HS00001529|1|47|G2|3|2|2|9|LV00001529|2|05|N
2023|45110000|HS00001530|1|73|G3|2|1|2|1|LV00001530|3|02|N
2023|11140000|HS00001531|1|93|G2|1|2|2|1|LV00001531|3|04|N
2023|28110000|HS00001532|1|80|G2|2|1|1|1|LV00001532|3|04|N
2023|41110000|HS00001533|1|84|G2|4|4|4|2|LV00001533|5|04|N
2023|26110000|HS00001534|1|78|G3|3|6|5|3|LV00001534|4|04|N
2023|41130000|HS00001535|2|57|G2|4|1|1|9|LV00001535|3|03|N
2023|46110000|HS00001536|1|71|G1|3|2|2|2|LV00001536|5|05|N
2023|28110000|HS00001537|2|82|G4|1|1|4|1|LV00001537|4|02|Y
2023|41130000|HS00001538|2|36|G2|1|1|2|1|LV00001538|4|02|N
2023|47110000|HS00001539|1|31|G2|1|1|1|2|LV00001539|3|03|N
2023|46110000|HS00001540|1|39|G1|3|4|1|2|LV00001540|4|04|N
2023|11110000|HS00001541|2|59|G1|1|6|2|9|LV00001541|2|04|N
2023|43110000|HS00001542|1|78|G3|2|5|4|1|LV00001542|3|05|N
2023|45110000|HS00001543|1|53|G3|4|5|2|3|LV00001543|1|03|N
2023|47110000|HS00001544|1|93|G2|1|1|2|2|LV00001544|1|04|N
2023|44130000|HS00001545|1|44|G2|1|6|3|3|LV00001545|6|01|N
2023|11140000|HS00001546|2|54|G3|2|4|3|3|LV00001546|5|01|N
2023|43110000|HS00001547|1|88|G2|4|6|4|3|LV00001547|2|05|N
2023|45110000|HS00001548|1|32|G2|4|3|3|2|LV00001548|3|03|N
2023|41110000|HS00001549|2|82|G4|2|5|2|2|LV00001549|6|02|N
2023|11110000|HS00001550|2|31|G1|2|3|4|1|LV00001550|4|04|N
2023|11200000|HS00001551|1|88|G1|3|4|2|1|LV00001551|1|02|N
2023|26110000|HS00001552|1|44|G3|4|1|2|2|LV00001552|4|01|N
2023|45110000|HS00001553|1|67|G2|1|3|1|9|LV00001553|6|03|N
2023|11170000|HS00001554|1|73|G1|4|2|2|2|LV00001554|2|01|N
2023|43110000|HS00001555|2|48|G2|4|5|1|2|LV00001555|6|05|N
2023|11200000|HS00001556|1|61|G2|2|5|3|1|LV00001556|5|02|N
2023|45110000|HS00001557|2|76|G2|3|6|1|2|LV00001557|1|02|N
2023|11110000|HS00001558|1|85|G3|3|3|2|1|LV00001558|6|05|N
2023|26110000|HS00001559|1|28|G3|1|5|5|1|LV00001559|4|01|N
2023|11140000|HS00001560|1|57|G2|2|6|3|1|LV00001560|2|04|N
2023|41130000|HS00001561|2|83|G2|1|3|3|3|LV00001561|5|05|N
2023|44130000|HS00001562|2|61|G2|1|6|2|2|LV00001562|5|01|N
2023|28110000|HS00001563|1|22|G1|2|5|1|9|LV00001563|4|05|N
2023|41130000|HS00001564|2|29|G2|3|2|2|2|LV00001564|6|04|N
2023|41150000|HS00001565|1|81|G2|3|3|3|2|LV00001565|6|01|N
2023|28110000|HS00001566|2|51|G3|1|1|3|3|LV00001566|2|05|N
2023|43110000|HS00001567|1|72|G3|4|3|2|3|LV00001567|1|05|N
2023|26110000|HS00001568|1|86|G1|1|3|2|1|LV00001568|5|05|N
2023|11170000|HS00001569|2|26|G3|2|2|2|1|LV00001569|6|05|N
2023|11200000|HS00001570|1|54|G2|3|3|2|1|LV00001570|2|04|N
2023|11170000|HS00001571|2|31|G1|4|1|2|2|LV00001571|4|01|N
2023|11110000|HS00001572|1|83|G2|4|3|1|1|LV00001572|4|04|N
2023|11110000|HS00001573|1|53|G3|1|2|2|2|LV00001573|3|04|N
2023|11110000|HS00001574|1|85|G2|2|2|2|2|LV00001574|4|04|N
2023|11170000|HS00001575|1|42|G2|4|5|2|9|LV00001575|4|01|N
2023|41150000|HS00001576|1|30|G2|1|6|2|3|LV00001576|6|04|N
2023|26110000|HS00001577|1|85|G2|4|2|2|3|LV00001577|3|05|N
2023|41130000|HS00001578|1|65|G2|3|4|2|2|LV00001578|1|01|N
2023|11140000|HS00001579|2|34|G2|3|6|2|1|LV00001579|3|01|N
2023|44130000|HS00001580|2|72|G3|3|4|2|1|LV00001580|1|01|N
2023|27110000|HS00001581|2|51|G2|4|1|4|2|LV00001581|1|04|N
2023|28110000|HS00001582|2|23|G1|3|5|2|9|LV00001582|4|02|N
2023|42110000|HS00001583|2|39|G2|2|1|3|1|LV00001583|6|05|N
2023|47110000|HS00001584|1|76|G2|3|4|2|2|LV00001584|1|05|N
2023|44130000|HS00001585|2|29|G2|3|3|2|3|LV00001585|3|01|N
2023|27110000|HS00001586|1|45|G2|3|4|2|2|LV00001586|2|04|N
2023|26140000|HS00001587|2|39|G2|1|2|2|9|LV00001587|3|04|N
2023|26140000|HS00001588|1|74|G2|4|6|2|9|LV00001588|4|01|N
2023|11140000|HS00001589|2|84|G3|2|1|1|1|LV00001589|6|01|N
2023|26140000|HS00001590|1|79|G2|3|6|2|2|LV00001590|6|05|N
2023|43110000|HS00001591|2|73|G2|3|1|4|1|LV00001591|6|01|N
2023|26110000|HS00001592|1|26|G2|1|2|2|2|LV00001592|3|01|N
2023|27110000|HS00001593|1|88|G2|4|4|2|3|LV00001593|5|05|N
2023|11140000|HS00001594|1|32|G2|1|4|2|1|LV00001594|2|04|N
2023|26110000|HS00001595|2|50|G2|4|2|2|9|LV00001595|1|05|N
2023|11140000|HS00001596|1|82|G2|4|2|2|9|LV00001596|6|02|N
2023|41110000|HS00001597|1|38|G2|3|4|1|2|LV00001597|6|04|N
2023|26140000|HS00001598|2|36|G2|4|1|1|2|LV00001598|2|04|N
2023|47110000|HS00001599|1|21|G2|4|1|2|1|LV00001599|2|05|N
2023|41150000|HS00001600|2|46|G1|4|3|2|2|LV00001600|6|02|N
2023|27110000|HS00001601|1|57|G2|4|1|4|1|LV00001601|3|01|Y
2023|41130000|HS00001602|1|55|G2|4|1|2|1|LV00001602|5|02|N
2023|47110000|HS00001603|1|22|G1|4|1|1|1|LV00001603|6|03|N
2023|11200000|HS00001604|1|35|G2|4|5|1|2|LV00001604|4|03|N
2023|26110000|HS00001605|2|20|G2|1|1|2|1|LV00001605|1|05|N
2023|41130000|HS00001606|2|36|G2|2|2|2|2|LV00001606|4|04|N
2023|11140000|HS00001607|1|65|G2|2|5|2|2|LV00001607|1|05|N
2023|41110000|HS00001608|1|20|G2|4|3|1|1|LV00001608|5|04|N
2023|11170000|HS00001609|1|32|G3|2|3|1|2|LV00001609|4|02|N
2023|45110000|HS00001610|2|60|G1|2|4|3|1|LV00001610|3|05|N
2023|44130000|HS00001611|2|61|G2|4|4|2|1|LV00001611|3|02|N
2023|11110000|HS00001612|1|87|G2|3|3|2|1|LV00001612|6|05|N
2023|41130000|HS00001613|2|63|G2|3|6|2|1|LV00001613|3|04|N
2023|11200000|HS00001614|1|89|G3|4|2|2|2|LV00001614|6|02|N
2023|41130000|HS00001615|1|74|G3|4|2|5|1|LV00001615|5|01|N
2023|41130000|HS00001616|2|61|G1|3|4|1|2|LV00001616|6|05|N
2023|47110000|HS00001617|1|48|G1|4|6|2|3|LV00001617|6|04|N
2023|11200000|HS00001618|1|28|G3|1|6|2|2|LV00001618|4|01|N
2023|41110000|HS00001619|1|72|G1|3|5|1|2|LV00001619|6|02|Y
2023|47110000|HS00001620|2|90|G3|1|1|2|9|LV00001620|5|03|N
2023|11140000|HS00001621|2|47|G2|4|5|2|3|LV00001621|1|03|N
2023|26110000|HS00001622|2|46|G2|1|1|2|2|LV00001622|1|02|N
2023|43110000|HS00001623|1|27|G1|3|6|2|2|LV00001623|5|01|N
2023|11140000|HS00001624|1|64|G2|4|1|2|1|LV00001624|4|04|N
2023|11200000|HS00001625|2|43|G1|3|1|2|2|LV00001625|6|04|N
2023|47110000|HS00001626|2|20|G2|1|4|3|2|LV00001626|4|04|N
2023|41130000|HS00001627|1|20|G3|2|4|2|9|LV00001627|2|05|N
2023|11110000|HS00001628|1|45|G2|4|3|2|9|LV00001628|6|02|N
2023|45110000|HS00001629|2|54|G2|4|3|2|1|LV00001629|3|03|N
2023|41110000|HS00001630|2|54|G2|4|5|2|9|LV00001630|6|02|N
2023|41110000|HS00001631|1|75|G2|4|4|2|3|LV00001631|1|05|N
2023|47110000|HS00001632|1|59|G2|2|5|4|2|LV00001632|1|03|N
2023|26140000|HS00001633|1|78|G2|4|2|3|9|LV00001633|1|03|N
2023|27110000|HS00001634|1|42|G3|1|4|2|2|LV00001634|6|04|N
2023|41130000|HS00001635|1|37|G3|2|1|3|2|LV00001635|1|02|Y
2023|26110000|HS00001636|1|60|G3|2|2|2|3|LV00001636|5|02|N
2023|11170000|HS00001637|1|27|G2|2|6|1|1|LV00001637|5|05|N
2023|11170000|HS00001638|2|77|G1|4|1|4|3|LV00001638|6|01|N
2023|26140000|HS00001639|2|33|G1|4|3|3|3|LV00001639|4|01|N
2023|11140000|HS00001640|1|88|G2|4|3|2|3|LV00001640|1|05|N
2023|41110000|HS00001641|2|93|G1|4|2|3|1|LV00001641|1|02|N
2023|47110000|HS00001642|2|60|G3|1|1|1|2|LV00001642|1|04|N
2023|26110000|HS00001643|1|43|G4|4|1|2|1|LV00001643|4|04|N
2023|11110000|HS00001644|1|45|G1|4|5|4|3|LV00001644|3|01|N
2023|11110000|HS00001645|2|52|G2|3|4|3|2|LV00001645|1|01|N
2023|11170000|HS00001646|1|55|G2|1|4|2|2|LV00001646|1|05|N
2023|41130000|HS00001647|1|25|G2|3|1|2|3|LV00001647|2|05|N
2023|41110000|HS00001648|2|34|G2|3|4|3|2|LV00001648|3|02|N
2023|27110000|HS00001649|2|79|G2|1|2|2|2|LV00001649|6|03|N
2023|43110000|HS00001650|1|23|G3|1|2|4|2|LV00001650|5|05|N
2023|27110000|HS00001651|1|53|G2|4|6|2|2|LV00001651|3|02|N
2023|41150000|HS00001652|1|85|G1|1|3|1|3|LV00001652|2|04|N
2023|47110000|HS00001653|1|26|G1|2|1|2|3|LV00001653|5|02|N
2023|11170000|HS00001654|1|89|G3|3|4|2|1|LV00001654|6|05|N
2023|11140000|HS00001655|1|55|G1|4|2|1|2|LV00001655|2|02|N
2023|11200000|HS00001656|1|51|G3|2|1|2|2|LV00001656|3|03|Y
2023|11170000|HS00001657|1|73|G2|1|5|4|1|LV00001657|1|04|N
2023|45110000|HS00001658|1|78|G3|4|4|1|3|LV00001658|1|04|N
2023|45110000|HS00001659|2|55|G3|4|2|2|2|LV00001659|6|01|Y
2023|41130000|HS00001660|2|26|G3|4|5|2|1|LV00001660|2|01|N
2023|11170000|HS00001661|1|92|G2|2|2|2|2|LV00001661|1|05|N
2023|45110000|HS00001662|2|20|G2|3|4|2|2|LV00001662|2|04|N
2023|46110000|HS00001663|1|85|G1|1|4|3|3|LV00001663|3|01|Y
2023|27110000|HS00001664|2|52|G2|3|1|2|1|LV00001664|2|04|N
2023|42110000|HS00001665|2|58|G2|3|5|2|1|LV00001665|5|02|N
2023|41150000|HS00001666|1|77|G2|3|4|1|1|LV00001666|4|03|N
2023|41110000|HS00001667|1|90|G2|3|3|2|2|LV00001667|4|04|N
2023|27110000|HS00001668|1|31|G2|4|5|1|3|LV00001668|6|04|N
2023|26110000|HS00001669|1|80|G2|4|5|2|2|LV00001669|6|02|N
2023|26110000|HS00001670|1|69|G1|1|3|2|1|LV00001670|2|05|N
2023|27110000|HS00001671|2|47|G2|3|5|3|2|LV00001671|6|03|Y
2023|43110000|HS00001672|2|51|G2|3|1|2|2|LV00001672|5|05|N
2023|45110000|HS00001673|1|77|G3|3|4|2|3|LV00001673|1|03|N
2023|11140000|HS00001674|1|30|G2|3|2|1|1|LV00001674|2|02|N
2023|11110000|HS00001675|2|57|G3|1|4|2|3|LV00001675|2|02|N
2023|41110000|HS00001676|2|74|G4|2|4|4|2|LV00001676|5|01|N
2023|44130000|HS00001677|2|60|G1|4|5|2|2|LV00001677|4|03|N
2023|41130000|HS00001678|2|53|G2|1|4|1|2|LV00001678|5|03|N
2023|45110000|HS00001679|1|59|G2|4|1|2|1|LV00001679|1|05|N
2023|43110000|HS00001680|2|58|G3|1|6|1|1|LV00001680|4|02|N
2023|43110000|HS00001681|1|80|G2|4|4|2|3|LV00001681|4|01|N
2023|41130000|HS00001682|2|81|G1|1|1|1|2|LV00001682|5|05|N
2023|11110000|HS00001683|1|88|G2|1|1|2|2|LV00001683|3|03|N
2023|11200000|HS00001684|1|25|G2|3|1|3|2|LV00001684|1|01|N
2023|43110000|HS00001685|2|43|G1|4|2|1|1|LV00001685|6|02|N
2023|26140000|HS00001686|2|85|G2|1|2|2|2|LV00001686|3|05|N
2023|43110000|HS00001687|2|68|G3|2|6|2|2|LV00001687|6|05|N
2023|26140000|HS00001688|2|48|G1|2|5|2|1|LV00001688|3|03|N
2023|11110000|HS00001689|2|67|G2|4|1|2|9|LV00001689|2|01|N
2023|42110000|HS00001690|1|54|G2|2|3|2|1|LV00001690|3|04|N
2023|46110000|HS00001691|1|86|G2|1|2|3|2|LV00001691|1|01|Y
2023|28110000|HS00001692|1|61|G1|4|3|2|2|LV00001692|4|02|N
2023|11170000|HS00001693|2|53|G1|1|1|1|3|LV00001693|6|03|N
2023|28110000|HS00001694|1|66|G4|2|2|2|3|LV00001694|2|04|N
2023|47110000|HS00001695|1|34|G2|1|4|2|2|LV00001695|1|04|N
2023|26140000|HS00001696|2|77|G2|2|4|2|2|LV00001696|1|03|N
2023|11140000|HS00001697|2|35|G3|4|6|3|9|LV00001697|2|01|N
2023|44130000|HS00001698|1|21|G1|1|6|3|2|LV00001698|3|01|N
2023|26110000|HS00001699|1|23|G1|3|3|1|1|LV00001699|2|05|N
2023|11110000|HS00001700|1|24|G1|3|5|5|3|LV00001700|5|04|N
2023|42110000|HS00001701|2|27|G3|3|6|4|2|LV00001701|3|02|N
2023|26140000|HS00001702|2|23|G2|1|3|1|1|LV00001702|3|04|N
2023|11170000|HS00001703|1|42|G2|2|3|2|3|LV00001703|1|05|N
2023|11110000|HS00001704|2|92|G2|1|4|3|9|LV00001704|4|01|N
2023|11200000|HS00001705|1|27|G3|4|6|2|1|LV00001705|2|05|N
2023|11170000|HS00001706|2|70|G3|4|5|1|2|LV00001706|5|02|N
2023|11110000|HS00001707|1|85|G2|2|6|2|1|LV00001707|1|04|N
2023|27110000|HS00001708|1|80|G2|3|5|2|3|LV00001708|4|03|N
2023|45110000|HS00001709|2|47|G2|1|2|3|3|LV00001709|5|04|N
2023|27110000|HS00001710|2|23|G2|4|2|3|9|LV00001710|5|01|N
2023|11110000|HS00001711|2|47|G1|4|6|4|1|LV00001711|2|04|N
2023|45110000|HS00001712|1|65|G2|1|3|2|1|LV00001712|5|05|N
2023|41150000|HS00001713|2|76|G2|3|2|3|2|LV00001713|5|04|N
2023|47110000|HS00001714|1|30|G3|1|2|1|1|LV00001714|4|04|N
2023|41130000|HS00001715|1|42|G2|3|3|2|1|LV00001715|4|01|N
2023|41110000|HS00001716|1|65|G2|3|4|4|1|LV00001716|5|02|N
2023|41110000|HS00001717|2|73|G2|2|2|3|3|LV00001717|3|05|N
2023|11110000|HS00001718|2|43|G2|2|2|2|2|LV00001718|1|03|N
2023|27110000|HS00001719|1|81|G2|3|3|1|3|LV00001719|6|03|N
2023|28110000|HS00001720|2|80|G2|1|2|2|1|LV00001720|2|01|N
2023|26140000|HS00001721|2|47|G1|1|6|2|3|LV00001721|3|04|N
2023|45110000|HS00001722|2|60|G2|2|1|2|2|LV00001722|4|03|N
2023|47110000|HS00001723|1|55|G4|2|5|2|2|LV00001723|2|03|N
2023|41110000|HS00001724|1|70|G1|2|2|3|2|LV00001724|3|05|N
2023|44130000|HS00001725|2|44|G2|2|4|1|3|LV00001725|4|04|N
