"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구원수","노인가구여부","가구주_만연령","입주형태코드","주택종류통합코드","자산","자산_금융자산","자산_실물자산","자산_실물자산_부동산_거주주택금액","부채","부채_금융부채_담보대출금액","순자산","경상소득(보완)","경상소득_공적이전소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_의료비","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_연간지급이자(조사2)","가구주_은퇴여부","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_은퇴_적정생활비충당여부"
2023,012000152,1848.261144353,G1,2,G2,49,1,G3,36970,8020,28950,28300,4000,4000,32970,4990,369,4284,1860,650,300,706,96,400,200,1,150,250,
2023,012000182,3631.414911684,G1,5,G2,88,3,G2,2470,2470,0,0,5000,0,-2530,7405,770,6341,4940,1000,120,1064,94,370,600,1,100,200,
2023,012000192,1934.141832208,G1,4,G2,53,1,G2,106277,18077,88200,88000,0,0,106277,8826,75,7538,5116,1800,600,1288,467,621,0,1,200,300,
2023,012000202,1117.4600389,G2,2,G2,54,1,G2,28800,10900,17900,17000,0,0,28800,4156,600,3768,1800,650,200,388,35,353,0,1,150,250,
2023,012000212,1578.322356364,G2,3,G2,55,1,G2,60914,4984,55930,52000,12290,12290,48624,6716,0,5369,3830,1400,300,1347,279,678,390,2,0,0,3
2023,012000222,806.128957444,G2,2,G1,83,3,G3,970,970,0,0,700,0,270,1455,1341,1402,1008,580,200,53,0,0,28,2,0,0,4
2023,012000252,1144.191120439,G2,2,G2,52,1,G1,22580,80,22500,22500,0,0,22580,2778,617,2578,1300,650,228,200,15,185,0,1,100,200,
2023,012000262,1940.600022762,G2,1,G2,47,1,G2,66350,5350,61000,61000,0,0,66350,2503,15,2268,1050,360,30,235,43,192,0,1,200,230,
2023,012000292,865.978730411,G2,1,G1,74,3,G3,600,600,0,0,0,0,600,350,330,305,811,500,10,45,1,14,0,2,0,0,5
2023,012000312,2228.639537462,G1,2,G2,53,1,G1,104170,43820,60350,60000,10650,0,93520,5707,369,5195,2332,720,936,512,164,330,0,1,200,300,
2023,012000322,2072.918940465,G1,2,G1,65,1,G2,86272,272,86000,86000,0,0,86272,1425,583,1354,1294,600,120,71,71,0,0,2,0,0,4
2023,012000332,1722.958742838,G1,1,G1,65,1,G2,38310,4190,34120,34000,0,0,38310,1085,596,1069,1046,480,100,16,16,0,0,2,0,0,3
2023,012000352,695.374114582,G1,2,G1,68,2,G2,197380,93280,104100,0,63000,0,134380,4958,1616,4339,3828,1000,1200,619,196,353,0,2,0,0,3
2023,012000372,1477.604784971,G1,2,G1,78,1,G3,15895,825,15070,15000,1100,1100,14795,1961,791,1790,1320,600,24,171,26,58,87,2,0,0,5
2023,012100112,482.291184404,G1,1,G1,93,2,G1,4025,4025,0,0,0,0,4025,1015,878,1014,876,456,50,1,1,0,0,2,0,0,5
2023,012100122,3505.577044139,G1,2,G2,38,5,G2,6900,2400,4500,0,396,300,6504,4110,80,3293,2720,840,200,817,61,393,3,1,300,400,
2023,012100132,3294.05247837,G1,3,G2,47,1,G2,51812,10102,41710,40000,17236,9236,34576,5222,100,4025,3654,1200,35,1197,46,389,738,1,200,500,
2023,012100142,2107.627880422,G1,1,G2,32,3,G3,9484,8484,1000,0,4800,4800,4684,2361,191,1901,4326,1350,300,460,26,364,70,1,200,300,
2023,012100152,2580.67110315,G1,4,G2,49,2,G1,116431,16131,100300,0,89402,86262,27029,10006,0,6266,4190,1200,120,3740,1032,664,1924,1,300,550,
2023,012100162,1686.106562035,G1,1,G2,56,3,G3,384,384,0,0,0,0,384,1924,824,1923,808,380,10,1,1,0,0,1,100,200,
2023,012100172,1542.507362508,G1,1,G2,39,3,G1,3850,3850,0,0,0,0,3850,2111,104,1906,1890,500,150,205,37,128,0,1,250,300,
2023,012100212,1318.771874605,G2,1,G1,79,1,G1,10440,440,10000,10000,5000,2200,5440,687,417,631,538,300,70,56,11,0,45,1,150,250,
2023,012100222,731.403305942,G2,2,G2,62,3,G1,1620,720,900,0,719,0,901,1882,562,1815,1830,500,300,67,49,0,18,1,150,200,
2023,012100242,1489.314532812,G2,4,G2,56,1,G1,15260,5260,10000,10000,0,0,15260,6874,55,6238,4378,1350,150,636,28,608,0,1,200,250,
2023,012100252,897.580677705,G2,1,G1,71,2,G1,7328,7268,60,0,0,0,7328,1198,385,1111,961,270,360,87,1,0,0,1,100,150,
2023,012100262,1311.868284413,G2,1,G1,71,1,G1,18160,30,18130,18000,1000,0,17160,1228,901,1191,992,480,20,37,17,0,0,1,100,120,
2023,012100272,1082.815897789,G2,2,G1,74,1,G2,30010,7580,22430,12300,500,0,29510,1666,969,1507,1824,600,850,159,25,110,0,2,0,0,3
2023,012100292,1295.482081138,G2,2,G2,41,1,G2,26472,9828,16644,16000,10748,7748,15724,4565,514,3643,2323,840,60,922,119,294,509,1,150,250,
2023,012100302,1178.276572793,G1,2,G2,60,1,G2,335210,140710,194500,160000,35580,28900,299630,33924,0,21412,6400,2400,800,12512,7110,1614,1088,1,500,900,
2023,012100312,3184.221657356,G1,3,G2,45,1,G3,13015,1815,11200,11000,100,0,12915,7086,10,6216,3206,920,20,870,241,529,0,1,500,700,
2023,012100322,537.19376702,G1,1,G2,28,2,G3,10566,10566,0,0,8000,8000,2566,1464,145,1109,1185,600,30,355,5,54,198,1,150,200,
2023,012100332,2434.417875172,G1,2,G1,78,1,G2,45480,10980,34500,34000,0,0,45480,2816,2658,2769,2009,1200,100,47,47,0,0,2,0,0,4
2023,012100382,4743.138874758,G1,4,G2,45,1,G2,42196,10196,32000,30000,1152,1152,41044,5780,0,5364,3966,1500,20,416,66,332,18,1,300,400,
2023,012100392,4261.421100261,G1,3,G2,81,1,G2,220500,2600,217900,69000,1500,0,219000,9837,1077,8639,3053,1400,360,1198,461,227,150,2,0,0,4
2023,012200102,2035.188559074,G1,1,G2,31,2,G1,20540,17840,2700,0,1700,0,18840,4643,0,3181,2367,1000,10,1462,663,567,132,1,300,350,
2023,012200132,1067.451014756,G1,2,G2,61,3,G1,11308,7208,4100,0,3000,3000,8308,4554,1554,4339,2381,830,250,215,139,0,76,1,250,300,
2023,012200142,1075.944533823,G1,4,G2,43,2,G3,32000,30200,1800,0,0,0,32000,8678,1360,7522,5150,2800,120,1156,484,647,25,1,300,400,
2023,012200162,1938.097024496,G1,1,G2,31,2,G3,7800,7800,0,0,0,0,7800,2574,5,2426,2224,360,140,148,3,145,0,1,200,300,
2023,012200172,1896.983409216,G1,4,G2,50,1,G2,78085,15210,62875,60000,0,0,78085,17322,0,12687,5110,960,350,4635,2966,1169,0,1,300,400,
2023,012200192,2326.22632674,G1,4,G2,38,1,G2,83180,880,82300,80000,10000,10000,73180,6023,1012,5250,3842,1300,350,773,161,352,260,1,250,300,
2023,012200222,783.744586718,G2,3,G2,55,1,G2,245100,23600,221500,80000,3000,0,242100,7570,15,6608,2480,840,100,962,585,377,0,1,200,300,
2023,012200242,872.180672973,G2,2,G1,79,5,G3,374,250,124,0,0,0,374,957,799,950,1032,600,100,7,1,6,0,2,0,0,5
2023,012200272,1540.060584057,G2,2,G2,46,1,G2,31650,11195,20455,17500,9015,9000,22635,4451,774,3764,1924,728,275,687,74,315,223,1,300,400,
2023,012200282,911.582610303,G2,4,G2,56,2,G3,17569,16209,1360,0,9900,9900,7669,5842,866,4985,4740,1440,240,857,89,263,385,1,200,400,
2023,012200312,3059.524652316,G1,2,G2,37,3,G3,14594,12994,1600,0,3240,0,11354,9647,0,8472,3620,1800,30,1175,153,532,240,1,300,300,
2023,012200322,2394.899355014,G1,4,G2,51,1,G2,173450,73550,99900,95000,0,0,173450,24536,0,18081,5150,1250,50,6455,3458,2117,0,1,300,500,
2023,012200332,2413.319699197,G1,1,G2,58,1,G4,33958,958,33000,33000,5640,5640,28318,2826,0,2263,1424,340,140,563,61,256,246,1,200,250,
2023,012200342,2638.270447077,G1,3,G2,73,1,G2,46940,6940,40000,40000,0,0,46940,14115,369,13589,3656,1200,200,526,243,283,0,1,300,300,
2023,012200372,1419.09416637,G1,2,G2,83,1,G1,62070,70,62000,44000,0,0,62070,1158,888,1127,1314,610,60,31,31,0,0,2,0,0,4
2023,012200382,2245.936204465,G1,2,G2,49,1,G3,36440,440,36000,36000,0,0,36440,3835,1369,3468,1318,744,72,367,53,314,0,1,150,300,
2023,012200392,1592.573739802,G1,1,G2,64,3,G1,700,700,0,0,2500,0,-1800,752,752,564,918,110,40,188,0,0,188,2,0,0,5
2023,012300112,898.944065731,G1,1,G1,78,5,G3,600,600,0,0,0,0,600,1075,354,1044,915,480,50,31,1,0,0,2,0,0,4
2023,012300132,1320.454848197,G1,2,G2,65,1,G2,56350,1300,55050,55000,0,0,56350,6042,638,5338,2180,960,30,704,178,526,0,1,150,250,
2023,012300152,898.944065731,G1,1,G1,84,2,G1,5100,5100,0,0,0,0,5100,678,417,677,467,300,50,1,1,0,0,2,0,0,5
2023,012300192,1454.134569215,G1,3,G2,58,1,G2,146505,60161,86344,43200,51829,42672,94676,20521,0,12358,8655,1800,300,8163,2932,3322,1909,1,300,400,
2023,012300202,654.701226549,G2,2,G1,81,1,G1,43624,3350,40274,15000,1000,0,42624,2596,428,2487,1587,620,422,109,59,0,0,2,0,0,3
2023,012300212,713.885750869,G2,2,G2,56,1,G1,2090,90,2000,2000,0,0,2090,1136,1134,1096,1154,650,120,40,0,0,0,1,100,130,
2023,012300232,1102.357585017,G2,2,G2,62,1,G2,82000,20400,61600,60000,0,0,82000,6429,1888,5966,2166,1200,30,463,152,191,0,1,250,350,
2023,012300242,1101.095393397,G2,2,G2,70,1,G2,13705,205,13500,13500,0,0,13705,5216,1105,5044,2592,1200,500,172,65,107,0,1,250,300,
2023,012300252,1100.178646638,G2,2,G1,82,5,G2,1410,810,600,0,0,0,1410,2629,1520,2593,1899,660,700,36,1,35,0,1,150,250,
2023,012300262,1231.295793479,G2,3,G2,57,3,G2,3327,3297,30,0,800,0,2527,4505,1008,4492,2048,840,16,13,1,12,0,1,200,300,
2023,012300282,1249.138666425,G2,1,G1,71,3,G2,2550,2550,0,0,0,0,2550,1768,818,1683,950,600,10,85,28,57,0,1,100,200,
2023,012300292,1219.921367551,G2,4,G2,37,2,G2,34585,12440,22145,0,1500,0,33085,10391,395,9239,2540,1200,20,1152,245,727,180,1,200,250,
2023,012300312,1911.523364992,G1,5,G2,58,1,G2,213100,19700,193400,50000,67700,40000,145400,10871,0,6919,6304,3000,240,3952,440,952,1910,1,300,500,
2023,012300322,1528.563374032,G1,2,G2,41,1,G3,22686,7386,15300,15000,3860,0,18826,5729,849,5475,2538,840,200,254,21,133,100,1,200,250,
2023,012300332,1535.795228409,G1,4,G2,31,3,G2,2400,2400,0,0,0,0,2400,2083,280,1848,2544,1200,120,235,1,234,0,1,250,300,
2023,012300342,2699.358797372,G1,2,G2,32,1,G2,44900,4400,40500,39000,8000,8000,36900,7138,192,6279,1854,660,120,859,115,434,90,1,100,150,
2023,012300352,1341.836762335,G1,1,G2,24,1,G2,43100,5100,38000,38000,25802,25802,17298,3676,87,2626,1470,660,80,1050,40,292,468,1,300,400,
2023,012300362,2031.118343947,G1,2,G2,62,1,G2,44500,3500,41000,38000,10000,10000,34500,7225,148,4705,2210,1000,100,2520,234,836,800,1,300,500,
2023,012300372,2124.134652762,G1,4,G2,55,1,G2,47632,432,47200,45000,8700,6700,38932,8505,0,7530,3810,1800,720,975,91,584,300,1,200,300,
2023,012900101,2058.904835166,G1,4,G2,42,1,G2,81800,1400,80400,80000,12500,11000,69300,4277,0,478,5310,1300,20,3799,2129,1118,552,1,300,300,
2023,012900121,2089.598068812,G1,3,G2,58,2,G3,6400,6400,0,0,0,0,6400,3319,0,3015,3336,996,20,304,2,272,0,1,150,300,
2023,012900151,2288.414321993,G1,4,G2,61,2,G3,26120,26120,0,0,10800,10800,15320,6384,36,5227,2440,1000,50,1157,24,353,780,1,200,300,
2023,012900161,1986.572452777,G1,2,G2,58,1,G2,97920,12520,85400,85000,0,0,97920,4713,1679,4398,2600,1200,400,315,81,234,0,1,200,300,
2023,012900181,1200.110436263,G1,1,G1,82,2,G2,14100,14100,0,0,0,0,14100,1221,621,1220,900,400,30,1,1,0,0,2,0,0,4
2023,012900211,854.044615256,G2,1,G1,71,1,G4,203593,11593,192000,185000,5000,0,198593,5696,527,4509,4640,1300,1250,1187,252,335,0,2,0,0,2
2023,012900221,823.965682753,G2,2,G2,72,1,G1,82921,1921,81000,61000,11000,0,71921,4741,704,4327,1360,480,145,414,49,320,45,2,0,0,3
2023,012900241,1279.134068992,G2,1,G2,54,3,G3,8348,5648,2700,0,1400,0,6948,2307,841,2143,1502,480,50,164,31,133,0,1,100,150,
2023,012900251,1100.624286535,G2,4,G2,42,2,G2,80980,29230,51750,0,41000,0,39980,5074,740,4516,3404,960,120,558,143,415,0,1,200,300,
2023,012900271,795.849739697,G2,2,G1,78,1,G1,10919,1219,9700,3000,3745,0,7174,3485,2038,3380,1690,360,1000,105,2,33,0,1,200,300,
2023,012900321,1631.788422298,G1,1,G2,63,2,G3,11680,10680,1000,0,160,0,11520,3725,1481,3491,2252,720,300,234,44,150,20,1,300,300,
2023,012900331,3377.473152988,G1,3,G2,63,1,G2,77358,6220,71138,68800,10000,10000,67358,11425,1272,10068,2835,1200,250,1357,120,407,330,1,250,300,
2023,012900341,3592.514497516,G1,2,G2,56,1,G2,105130,7700,97430,55000,60230,20230,44900,16562,0,12033,4280,900,100,4529,1948,1286,1115,1,400,500,
2023,012900391,2746.884787314,G1,4,G2,49,1,G2,219040,10940,208100,114000,77327,24327,141713,14855,10,9800,5700,2000,300,5055,1116,1559,1600,1,300,400,
2023,013000102,2411.257170136,G1,4,G2,53,1,G2,123508,14108,109400,104000,23618,13221,99890,12475,0,8423,5740,1800,400,4052,1493,1002,894,1,300,400,
2023,013000112,1983.947605427,G1,3,G2,55,1,G2,75350,1150,74200,58000,500,0,74850,7182,0,6431,3430,700,150,751,96,655,0,1,300,350,
2023,013000122,1996.664787152,G1,2,G2,49,1,G2,62250,5550,56700,56000,20500,20500,41750,10841,0,9035,6520,1000,120,1806,479,427,600,1,300,500,
2023,013000142,2209.703333508,G1,4,G2,56,1,G2,60610,610,60000,60000,7020,6220,53590,8991,0,8265,5725,1500,2840,726,59,307,360,1,300,400,
2023,013000152,1770.610170968,G1,2,G2,44,1,G3,78875,18975,59900,33000,31700,12000,47175,34388,1200,30411,6520,2400,50,3977,627,632,538,1,400,600,
2023,013000162,1587.754681825,G1,1,G2,60,1,G3,26500,4500,22000,22000,0,0,26500,1347,20,1107,1798,600,600,240,16,128,36,1,100,150,
2023,013000182,1729.993568524,G1,4,G2,57,1,G3,94710,24460,70250,25000,8000,0,86710,11995,700,9100,8464,2300,1200,2895,1411,794,0,1,300,400,
2023,013000222,1191.079381045,G2,4,G2,44,1,G2,36732,132,36600,27000,16490,7640,20242,8041,720,6884,4260,1200,50,1157,55,174,488,1,200,300,
2023,013000252,927.944311854,G2,2,G1,65,3,G4,14458,6408,8050,0,0,0,14458,5282,1722,5074,2475,1200,60,208,41,133,0,1,150,200,
2023,013000262,1632.480830573,G2,2,G2,43,1,G2,39182,4782,34400,30000,8715,7000,30467,7361,0,5313,3660,720,450,2048,511,702,205,1,300,400,
2023,013000272,3571.461525469,G2,1,G2,29,3,G2,2708,2708,0,0,2480,2400,228,2509,32,2036,1280,360,30,473,3,193,177,1,100,150,
2023,013000302,1429.691308814,G1,2,G2,68,1,G3,13100,4100,9000,9000,0,0,13100,2477,685,2408,793,360,36,69,6,63,0,2,0,0,4
2023,013000342,1372.024023021,G1,2,G1,75,1,G1,15997,400,15597,15000,0,0,15997,1498,966,1381,1984,600,680,117,117,0,0,2,0,0,3
2023,013000352,4170.591929463,G1,1,G2,37,1,G1,51250,500,50750,10000,19460,18400,31790,4050,0,2914,1840,600,10,1136,120,406,580,1,200,300,
2023,013000382,1987.109875011,G1,1,G2,64,3,G1,2200,2200,0,0,128,0,2072,1506,42,1390,1304,360,62,116,2,64,0,1,100,200,
2023,013100102,1429.290199373,G1,3,G2,71,1,G3,24012,1012,23000,23000,0,0,24012,821,590,680,840,450,20,141,34,77,0,2,0,0,5
2023,013100142,2523.689183562,G1,4,G2,56,2,G2,233070,132620,100450,0,86000,0,147070,17758,0,13665,7584,3600,500,4093,1749,2204,0,1,300,400,
2023,013100152,1743.505138574,G1,2,G1,82,1,G2,318400,107000,211400,95000,3750,0,314650,8595,2742,4356,3930,1200,300,4239,3419,720,0,2,0,0,1
2023,013100172,1916.101493738,G1,1,G2,27,3,G4,4340,4340,0,0,0,0,4340,3692,0,3333,1590,740,20,359,74,285,0,1,150,200,
2023,013100192,2514.209650209,G1,4,G2,61,1,G3,43330,330,43000,30000,14234,10372,29096,6009,600,5143,3200,1440,120,866,65,469,332,1,300,400,
2023,013100212,2611.66034686,G2,5,G2,46,1,G2,86680,7480,79200,42000,43160,9000,43520,11412,450,9894,6624,2400,360,1518,480,728,192,1,200,300,
2023,013100242,1241.710870993,G2,3,G2,68,1,G3,21006,3856,17150,17000,10844,6844,10162,4643,835,4298,3680,1340,150,345,92,159,94,2,0,0,4
2023,013100262,522.48724199,G2,1,G2,28,3,G3,3762,3700,62,0,20,0,3742,5115,10,4258,2164,800,120,857,177,418,242,1,200,300,
2023,013100272,405.56668337,G2,1,G2,33,3,G4,500,500,0,0,0,0,500,677,10,636,1540,500,10,41,7,34,0,1,150,200,
2023,013100282,1554.494722947,G2,2,G2,74,1,G2,35978,8660,27318,22000,0,0,35978,6175,859,5662,2138,1200,120,513,124,353,0,1,150,200,
2023,013100292,808.775572072,G2,2,G2,72,5,G1,2920,120,2800,0,0,0,2920,1385,409,1243,954,360,10,142,39,103,0,2,0,0,5
2023,013100352,1099.922132512,G1,4,G2,40,1,G2,80155,9355,70800,65000,10140,10000,70015,11057,220,8827,6010,1000,180,2230,629,901,500,1,300,500,
2023,013100382,1313.233730031,G1,4,G2,59,2,G2,33168,32778,390,0,6500,6500,26668,14632,817,12940,6203,3600,121,1692,581,119,556,1,300,400,
2023,013200122,2487.261437739,G1,2,G2,41,2,G2,52330,49930,2400,0,4000,0,48330,11937,0,7876,2670,900,380,4061,924,1349,306,1,300,500,
2023,013200132,1587.397318364,G1,1,G2,31,3,G1,1240,1240,0,0,200,0,1040,4304,0,3845,3668,1800,10,459,27,372,0,1,200,250,
2023,013200142,1715.277911506,G1,2,G2,49,2,G1,7300,7300,0,0,40,0,7260,2807,40,2542,1915,840,300,265,19,246,0,1,200,300,
2023,013200182,1939.627951749,G1,3,G2,69,1,G2,172392,53492,118900,110000,0,0,172392,9466,4028,8834,3350,1500,300,632,452,130,0,2,0,0,3
2023,013200192,1815.394680538,G1,4,G2,68,1,G2,152500,52150,100350,100000,280,0,152220,5821,1039,4959,2085,1250,100,862,242,620,0,2,0,0,3
2023,013200202,2547.78190164,G2,5,G2,39,1,G2,75436,7636,67800,51000,29532,20532,45904,14043,920,11043,7590,1800,60,3000,1390,834,696,1,300,400,
2023,013200222,736.187093776,G2,2,G1,79,1,G1,35410,10,35400,35000,0,0,35410,1224,602,1186,990,400,35,38,38,0,0,2,0,0,4
2023,013200232,970.77800999,G2,3,G2,76,3,G1,530,530,0,0,0,0,530,2126,2026,2111,1376,600,30,15,1,14,0,2,0,0,4
2023,013200242,1136.888681991,G2,4,G2,39,3,G1,391,391,0,0,0,0,391,2187,231,2011,1886,600,60,176,1,165,0,1,100,150,
2023,013200252,1602.010240201,G2,4,G2,62,1,G2,32930,12230,20700,20000,0,0,32930,8394,76,7150,3812,1200,480,1244,455,519,0,1,250,300,
2023,013200262,1198.1828013,G2,1,G1,70,1,G2,26186,3030,23156,23000,0,0,26186,1545,369,1375,1039,490,60,170,28,82,0,1,100,150,
2023,013200272,976.825111802,G2,2,G2,33,1,G2,23136,6886,16250,15000,7690,2690,15446,7950,130,6113,2997,1000,120,1837,596,637,364,1,150,250,
2023,013200282,1831.174619861,G2,1,G2,53,1,G2,15660,5660,10000,10000,0,0,15660,3334,5,1701,1839,1080,20,1633,93,304,0,1,150,200,
2023,013200322,2480.377346249,G1,1,G1,73,3,G2,262,262,0,0,0,0,262,1330,814,1303,501,300,0,27,1,0,26,1,150,200,
2023,013200352,2135.55652268,G1,2,G2,70,1,G2,171000,69500,101500,78000,2000,2000,169000,14319,1599,12129,4170,1800,300,2190,807,703,200,2,0,0,2
2023,013200362,2206.989841523,G1,4,G2,52,1,G2,93260,960,92300,78000,37456,34956,55804,17170,0,12863,7080,2400,120,4307,1793,1146,958,1,250,350,
2023,013200372,2040.498904372,G1,4,G2,51,2,G2,42612,23255,19357,0,11000,10000,31612,8816,0,6914,3279,1500,30,1902,423,939,300,1,200,300,
2023,013200382,650.621329785,G1,2,G1,74,1,G2,76845,2100,74745,59000,2603,0,74242,4634,3366,4466,2490,300,360,168,95,22,51,2,0,0,5
2023,013200392,1561.912930103,G1,2,G2,66,3,G3,1900,1900,0,0,0,0,1900,4462,1571,4382,990,260,240,80,6,74,0,1,200,200,
2023,013300102,1232.313416155,G1,1,G1,80,1,G2,60150,100,60050,60000,0,0,60150,1093,369,867,745,360,120,226,42,184,0,2,0,0,5
2023,013300112,1454.456834618,G1,3,G2,55,1,G2,78490,8240,70250,70000,0,0,78490,12379,0,10992,5100,1600,300,1387,245,1062,0,1,200,250,
2023,013300122,1454.278906962,G1,2,G2,57,1,G2,62599,599,62000,62000,12891,12891,49708,1178,0,603,2328,720,360,575,67,121,357,2,0,0,5
2023,013300142,963.241196833,G1,2,G2,67,1,G1,100000,2000,98000,85000,2000,0,98000,4444,1095,4125,1465,720,410,319,106,93,0,1,200,300,
2023,013300162,962.235725723,G1,2,G1,82,5,G3,100,100,0,0,0,0,100,1389,1031,1388,843,600,100,1,1,0,0,2,0,0,5
2023,013300192,1120.473573122,G1,3,G2,44,1,G3,59092,3300,55792,35000,6400,0,52692,5287,20,4497,3440,720,240,790,86,394,110,1,200,300,
2023,013300212,1289.892020833,G2,1,G2,58,1,G2,58372,11772,46600,44000,14000,9000,44372,9118,5,6160,3000,890,600,2958,1218,1163,497,1,100,200,
2023,013300222,1194.562637969,G2,4,G2,54,1,G2,53550,5300,48250,44000,25000,20000,28550,16508,20,11804,7600,2280,130,4704,1022,1977,1125,1,300,400,
2023,013300232,770.701533202,G2,3,G2,68,1,G3,26860,6260,20600,20000,0,0,26860,7628,1036,6744,1844,720,120,884,317,287,0,1,150,200,
2023,013300252,766.0795577,G2,2,G2,40,3,G2,18580,15580,3000,0,8195,8000,10385,6271,1500,5971,4940,850,30,300,38,236,26,1,300,400,
2023,013300262,571.351431802,G2,3,G2,51,1,G2,66492,16042,50450,50000,0,0,66492,2527,1310,1666,2323,840,168,861,146,675,0,1,230,280,
2023,013300282,1468.867600993,G2,1,G2,58,1,G1,26200,3700,22500,22000,0,0,26200,1954,20,1842,1308,600,70,112,41,71,0,1,150,150,
2023,013300292,1249.138666425,G2,1,G1,68,1,G2,37140,7140,30000,29000,0,0,37140,2276,844,2160,1098,360,100,116,55,61,0,2,0,0,3
2023,013300302,486.650560862,G1,2,G2,62,1,G2,150550,54400,96150,72000,0,0,150550,4269,569,3716,4524,2400,40,553,206,347,0,1,250,300,
2023,013300322,1303.25030967,G1,2,G2,63,3,G1,650,650,0,0,0,0,650,1448,1447,1448,1647,600,20,0,0,0,0,2,0,0,5
2023,013300342,1528.490465639,G1,2,G2,40,1,G3,26200,2600,23600,21000,18458,18458,7742,2827,369,1980,1988,800,20,847,59,229,559,1,300,400,
2023,013300352,1965.165686018,G1,1,G2,39,2,G4,9260,9010,250,0,8550,8550,710,800,10,317,1540,460,50,483,79,33,171,1,200,250,
2023,013300372,1734.634561266,G1,1,G2,61,1,G3,3330,330,3000,3000,0,0,3330,2989,349,2841,440,120,18,148,37,111,0,2,0,0,3
2023,013300382,1856.182039722,G1,1,G1,80,1,G1,16600,600,16000,16000,0,0,16600,654,369,623,600,240,116,31,31,0,0,2,0,0,3
2023,013300392,2073.318977251,G1,3,G2,42,1,G2,33918,2918,31000,20000,6960,5000,26958,5350,0,4466,3623,720,84,884,162,360,292,1,150,200,
2023,013900101,1047.69569279,G1,2,G1,81,1,G1,70510,2180,68330,68000,1000,0,69510,3832,948,3703,1705,960,200,129,64,50,0,2,0,0,4
2023,013900131,1339.347510477,G1,1,G1,76,1,G2,47600,2600,45000,45000,3000,0,44600,769,610,681,950,490,200,88,28,0,0,2,0,0,5
2023,013900181,1362.597114285,G1,2,G2,66,2,G3,45242,45242,0,0,0,0,45242,5128,2080,4854,2253,1800,150,274,45,119,0,1,250,390,
2023,013900201,981.377021216,G2,2,G1,71,3,G2,2815,2665,150,0,0,0,2815,1739,996,1702,1143,600,60,37,8,29,0,2,0,0,5
2023,013900211,1573.158899351,G2,2,G2,49,1,G2,33404,6554,26850,26000,18520,13520,14884,5922,10,4867,2100,500,50,1055,190,529,336,1,200,300,
2023,013900241,1109.591467103,G2,4,G2,44,1,G2,120259,20166,100093,53000,32640,4640,87619,12870,0,10364,7924,2000,50,2506,759,1141,380,1,200,300,
2023,013900251,938.075213579,G2,2,G1,79,1,G2,35740,7240,28500,17000,0,0,35740,2202,960,2106,1320,300,150,96,20,76,0,1,150,200,
2023,013900301,1261.92345382,G1,1,G1,78,2,G2,16311,16311,0,0,0,0,16311,1919,314,1575,820,420,20,344,1,53,290,2,0,0,4
2023,013900311,3024.919998363,G1,3,G2,60,5,G4,2633,2283,350,0,0,0,2633,5874,216,4578,1662,600,18,1296,39,557,0,1,200,300,
2023,013900341,2864.365187536,G1,3,G2,43,2,G2,21202,17202,4000,0,0,0,21202,7080,120,6177,2860,560,50,903,152,251,0,1,180,250,
2023,013900381,2818.548250508,G1,4,G2,54,3,G3,1208,908,300,0,400,0,808,6743,97,6027,5008,840,78,716,120,586,0,1,200,400,
2023,013900391,3349.587729734,G1,4,G2,54,1,G2,80690,13220,67470,65000,19000,19000,61690,7846,0,7022,4720,1200,120,824,146,263,415,1,200,300,
2023,014000102,1022.169119171,G1,2,G2,63,1,G3,18700,3500,15200,12000,0,0,18700,2679,1027,2408,1666,720,150,271,54,187,0,1,150,300,
2023,014000112,1536.315019371,G1,4,G2,44,3,G3,20412,2912,17500,0,2800,0,17612,14701,10,13139,2477,1480,10,1562,140,1026,396,1,200,300,
2023,014000122,2126.232544176,G1,4,G2,42,1,G2,193616,30716,162900,125000,21000,20000,172616,20728,250,17405,9460,4000,1000,3323,1316,1607,400,1,500,800,
2023,014000182,1261.8807166,G1,2,G2,65,2,G3,18720,16720,2000,0,0,0,18720,9004,581,6687,3136,1200,360,2317,129,688,0,1,250,300,
2023,014000192,2052.050203758,G1,4,G2,52,1,G2,100340,14540,85800,85000,20000,20000,80340,9122,0,6688,5366,1200,96,2434,488,1026,680,1,300,400,
2023,014000302,2931.069048131,G1,4,G2,41,1,G1,408820,59820,349000,40000,204200,189200,204620,27726,0,22856,6700,1800,120,4870,919,1719,1632,1,400,500,
2023,014000322,4490.99537986,G1,3,G2,40,2,G2,36740,34140,2600,0,13060,12100,23680,7207,0,5934,5040,1200,600,1273,157,636,480,1,200,310,
2023,014000332,2424.639837856,G1,4,G2,45,1,G2,79960,18760,61200,60000,0,0,79960,12855,240,10228,4924,2400,120,2627,1280,847,0,1,200,300,
2023,014000342,3479.976051738,G1,1,G2,56,3,G4,1001,1001,0,0,6131,0,-5130,1871,971,1871,1720,480,10,0,0,0,0,1,100,200,
